trial,drop_rate,label,pred,correct
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_047,0.16666666666666666,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_178,0.13333333333333333,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_086,0.0,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_116,0.125,7,7,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_005,0.0,25,3,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_011,0.0,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_098,0.0,23,8,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_w/trial_094,0.09090909090909091,22,22,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_092,0.15,12,13,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_098,0.0,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_044,0.09523809523809523,6,15,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_078,0.0,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_068,0.0,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_k/trial_029,0.1111111111111111,10,10,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_129,0.04,3,3,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_015,0.05555555555555555,3,3,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_098,0.05263157894736842,7,13,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_n/trial_057,0.05,13,7,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_011,0.045454545454545456,15,12,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_037,0.05555555555555555,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_026,0.1,6,6,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_059,0.0,2,4,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_s/trial_024,0.0,18,18,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_035,0.034482758620689655,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_075,0.05555555555555555,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_113,0.10526315789473684,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_062,0.0,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_090,0.0,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_n/trial_069,0.05555555555555555,13,21,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_049,0.2,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_089,0.034482758620689655,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_s/trial_133,0.07692307692307693,18,18,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_s/trial_069,0.0,18,18,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_014,0.125,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_065,0.0,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_i/trial_024,0.2608695652173913,8,8,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_148,0.0625,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_i/trial_107,0.14285714285714285,8,8,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_039,0.0,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_l/trial_072,0.1875,11,11,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_004,0.0,23,23,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_070,0.1,19,3,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_033,0.0,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_061,0.0,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_132,0.0,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_100,0.0,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_102,0.05555555555555555,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_005,0.07142857142857142,16,4,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_l/trial_036,0.06666666666666667,11,11,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_137,0.10526315789473684,23,9,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_052,0.0625,17,17,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_045,0.045454545454545456,3,3,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_w/trial_076,0.05,22,15,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_071,0.058823529411764705,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_075,0.0,16,16,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_023,0.0625,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_007,0.058823529411764705,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_088,0.0,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_166,0.14285714285714285,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_095,0.0,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_121,0.0,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_044,0.21428571428571427,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_059,0.058823529411764705,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_023,0.0,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_060,0.05263157894736842,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_054,0.125,15,5,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_k/trial_112,0.11538461538461539,10,10,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_086,0.16666666666666666,9,9,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_s/trial_027,0.16666666666666666,18,18,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_002,0.058823529411764705,23,21,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_045,0.17391304347826086,6,25,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_063,0.07692307692307693,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_n/trial_053,0.05,13,12,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_s/trial_149,0.07142857142857142,18,18,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_036,0.0,3,4,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_k/trial_005,0.09523809523809523,10,15,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_015,0.09523809523809523,9,9,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_023,0.0,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_058,0.0,16,16,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_029,0.04,9,9,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_082,0.08333333333333333,6,0,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_033,0.05,23,23,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_l/trial_078,0.0,11,11,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_064,0.08333333333333333,21,13,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_082,0.07142857142857142,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_100,0.0,7,17,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_008,0.043478260869565216,3,3,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_003,0.1875,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_i/trial_057,0.0,8,15,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_018,0.21428571428571427,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_114,0.07142857142857142,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_094,0.23076923076923078,17,17,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_050,0.15789473684210525,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_028,0.07692307692307693,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_046,0.04,9,9,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_080,0.05,7,13,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_102,0.1111111111111111,16,16,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_057,0.0,15,15,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_091,0.15,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_128,0.10526315789473684,23,23,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_119,0.037037037037037035,6,6,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_015,0.08,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_002,0.0,15,15,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_l/trial_041,0.18181818181818182,11,11,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_030,0.045454545454545456,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_031,0.10526315789473684,16,22,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_099,0.0,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_123,0.0,16,5,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_012,0.06666666666666667,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_039,0.125,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_019,0.23076923076923078,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_102,0.125,6,6,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_050,0.0,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_116,0.041666666666666664,17,17,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_085,0.13636363636363635,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_n/trial_012,0.0,13,13,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_x/trial_087,0.0,23,23,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_115,0.15,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_048,0.1111111111111111,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_141,0.05,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_016,0.18181818181818182,20,14,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_052,0.058823529411764705,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_062,0.07142857142857142,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_024,0.0,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_091,0.13636363636363635,15,15,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_d/trial_123,0.038461538461538464,3,3,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_080,0.15789473684210525,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_037,0.08333333333333333,16,19,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_089,0.16666666666666666,0,2,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_123,0.0,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_138,0.0625,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_005,0.08333333333333333,9,8,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_003,0.13333333333333333,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_024,0.045454545454545456,7,12,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_048,0.06666666666666667,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_083,0.0,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_019,0.07692307692307693,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_125,0.0,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_072,0.2,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_056,0.16666666666666666,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_030,0.06666666666666667,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_c/trial_037,0.0,2,2,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_048,0.14285714285714285,25,4,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_125,0.2,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_004,0.08,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_w/trial_018,0.0,22,22,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_n/trial_089,0.0,13,13,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_112,0.0,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_b/trial_060,0.047619047619047616,1,1,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_069,0.05,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_w/trial_015,0.10526315789473684,22,22,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_088,0.05,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_041,0.15,24,24,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_097,0.0,17,17,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_o/trial_058,0.058823529411764705,14,14,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_113,0.0,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_100,0.03333333333333333,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_121,0.0,17,11,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_z/trial_052,0.0,25,25,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_014,0.06666666666666667,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_l/trial_014,0.0,11,11,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_122,0.0,17,17,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_b/trial_004,0.045454545454545456,1,1,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_k/trial_110,0.03125,10,10,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_100,0.14285714285714285,21,24,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_i/trial_097,0.08,8,8,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_b/trial_118,0.0,1,1,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_139,0.0,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_104,0.05263157894736842,21,21,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_033,0.1,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_r/trial_003,0.1111111111111111,17,23,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_g/trial_107,0.041666666666666664,6,6,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_w/trial_108,0.041666666666666664,22,22,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_h/trial_043,0.045454545454545456,7,7,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_102,0.05263157894736842,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_j/trial_021,0.08695652173913043,9,15,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_u/trial_134,0.07692307692307693,20,20,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_e/trial_034,0.05555555555555555,4,4,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_p/trial_003,0.043478260869565216,15,15,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_y/trial_029,0.0,24,9,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_v/trial_038,0.15384615384615385,21,20,False
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_t/trial_045,0.0,19,19,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_b/trial_012,0.09523809523809523,1,1,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_066,0.1111111111111111,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_b/trial_075,0.045454545454545456,1,1,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_032,0.037037037037037035,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_m/trial_056,0.07142857142857142,12,12,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_a/trial_165,0.0625,0,0,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_f/trial_074,0.21052631578947367,5,5,True
/Users/changhyeonpark/Desktop/UCLA_Visiting/watchtouch/UnifiedDataCollector/run/dataset/Lower_q/trial_013,0.0,16,16,True
